roi_index,roi_label,period,coefficient,active_mean,active_std,sham_mean,sham_std,mean_difference,t_statistic,p_value,p_value_fdr,p_value_bonferroni,cohens_d
2,Arcuate fasciculus mid-anterior RH,stimulation,drift_1,0.002650886544914644,0.007929757764021578,0.007152871469218656,0.00891128661515464,-0.004501984924304012,-1.5096408968994908,0.14159655279474925,0.9539136188277845,1.0,-0.5337386576770857
2,Arcuate fasciculus mid-anterior RH,stimulation,diffusion,0.0924105719425393,0.033397792639306915,0.1049488878617767,0.03397546026987145,-0.012538315919237403,-1.052714773669535,0.30087738173424483,1.0,1.0,-0.3721908775584949
2,Arcuate fasciculus mid-anterior RH,recovery,drift_0,-0.04825712197356438,0.020800741540369996,-0.04238743274839074,0.009896031003477303,-0.005869689225173641,-1.0192730559305203,0.31622325815732233,1.0,1.0,-0.360367444864603
2,Arcuate fasciculus mid-anterior RH,recovery,drift_1,0.001100321516659831,0.009257589016067543,-0.001329569267019757,0.0074128552474824,0.002429890783679588,0.8195428444718381,0.41894038589024285,1.0,1.0,0.28975215139947436
2,Arcuate fasciculus mid-anterior RH,recovery,diffusion,0.10299401620803084,0.0501875601746926,0.09516647413924723,0.0356941472236496,0.00782754206878361,0.508395624431194,0.6148943043550673,1.0,1.0,0.17974499678043324
3,Cerebrospinal fluid (between middle frontal gyrus anterior and skull),baseline,drift_0,-0.030428229506998562,0.01437574659665694,-0.03372942917821231,0.012179708716288278,0.003301199671213749,0.7008306466725409,0.4888092928763853,1.0,1.0,0.2477810513627535
3,Cerebrospinal fluid (between middle frontal gyrus anterior and skull),baseline,drift_1,-0.003296236863054915,0.011355385726598662,-0.005498021340887343,0.013662215407642859,0.002201784477832428,0.4957533645235244,0.6236808398662618,0.9765277982003854,1.0,0.17527528292531525
3,Cerebrospinal fluid (between middle frontal gyrus anterior and skull),baseline,diffusion,0.08303812279184833,0.04987648794493107,0.09835754520044643,0.09396387241036203,-0.015319422408598099,-0.576022111067569,0.5688967422743672,0.9565685781427783,1.0,-0.20365457042463433
3,Cerebrospinal fluid (between middle frontal gyrus anterior and skull),stimulation,drift_0,-0.0362332605353527,0.013006887245634962,-0.03928604460969566,0.013547779564687062,0.0030527840743429582,0.6501897894012403,0.5205180648895855,0.9780009145815332,1.0,0.2298768045719351
3,Cerebrospinal fluid (between middle frontal gyrus anterior and skull),stimulation,drift_1,-0.0015605344986182003,0.01243532002844688,0.005427172439716781,0.009912277280831468,-0.0069877069383349815,-1.757634144004404,0.08901115776630267,1.0,1.0,-0.6214175110352634
3,Cerebrospinal fluid (between middle frontal gyrus anterior and skull),stimulation,diffusion,0.09674789784225932,0.043095544059819746,0.10641227297078382,0.04412262143588501,-0.0096643751285245,-0.626775064227333,0.5355476854432037,1.0,1.0,-0.2215984490968905
3,Cerebrospinal fluid (between middle frontal gyrus anterior and skull),recovery,drift_0,-0.03847258547193949,0.020662745259211274,-0.0366266034892478,0.013804047636327667,-0.0018459819826916884,-0.2971451844676196,0.7684034830974529,1.0,1.0,-0.1050566874669907
3,Cerebrospinal fluid (between middle frontal gyrus anterior and skull),recovery,drift_1,0.004447219257510494,0.01872032557170432,0.0022707000129110065,0.012279865432981978,0.002176519244599488,0.3888634988936247,0.7001234941699798,1.0,1.0,0.13748400851180476
3,Cerebrospinal fluid (between middle frontal gyrus anterior and skull),recovery,diffusion,0.09644433489974845,0.049403003394235735,0.0911883212975711,0.02772707648632896,0.0052560136021773535,0.37110886841972646,0.7131643808152163,1.0,1.0,0.13120679870902738
4,Precentral sulcus mid-inferior RH,baseline,drift_0,-0.0368216521219486,0.012472338221860106,-0.029552621337221717,0.010775922346650896,-0.007269030784726883,-1.7640377977537487,0.08790787723249635,1.0,1.0,-0.6236815445305295
4,Precentral sulcus mid-inferior RH,baseline,drift_1,0.0009219931441934816,0.014430859249440802,-0.0032716348747613435,0.014545384079955793,0.004193628018954825,0.8186898806423674,0.41941941210517164,1.0,1.0,0.2894505831455116
4,Precentral sulcus mid-inferior RH,baseline,diffusion,0.09620395785897948,0.04316500215981448,0.08876475885376368,0.035565595668273095,0.007439199005215794,0.5320394554012345,0.5986171005650576,0.9548035996551697,1.0,0.1881043533865053
