analysis_type,roi_index,roi_label,comparison,coefficient,p_value,p_value_fdr,cohens_d,mean_difference,change_difference,active_change_mean,sham_change_mean,p_value_active_vs_zero,p_value_sham_vs_zero
standard,21,Superior corona radiata RH,baseline,diffusion,0.5022463528058767,0.9777571583141021,-0.24011748855652335,-0.007982806963138897,,,,,
standard,21,Superior corona radiata RH,stimulation,drift_0,0.47190412822843886,0.9821744457437427,-0.25759428828426717,-0.0034790983766260636,,,,,
standard,21,Superior corona radiata RH,stimulation,drift_1,0.9472042182177121,0.9917557458639439,-0.02360837005465366,-0.0002638401364433245,,,,,
standard,21,Superior corona radiata RH,stimulation,diffusion,0.5948465471294668,1.0,0.1900560464408083,0.0057725200079662,,,,,
standard,21,Superior corona radiata RH,recovery,drift_0,0.09438126021871666,1.0,-0.610724946759597,-0.007311596003630155,,,,,
standard,21,Superior corona radiata RH,recovery,drift_1,0.922439343346687,1.0,-0.03471325647665969,-0.00031686017579738227,,,,,
standard,21,Superior corona radiata RH,recovery,diffusion,0.6547038283843778,1.0,0.15971501295735796,0.005467689680074703,,,,,
standard,22,Fusiform gyrus mid-posterior RH,baseline,drift_0,0.9763884232905384,1.0,-0.01055176236560046,-0.00013524962386265993,,,,,
standard,22,Fusiform gyrus mid-posterior RH,baseline,drift_1,0.8377619018198882,0.9906099162396831,-0.07302411538932857,-0.0008229284129932252,,,,,
standard,22,Fusiform gyrus mid-posterior RH,baseline,diffusion,0.498178379550102,0.9810281935755856,0.24242532139193312,0.01134872824025375,,,,,
standard,22,Fusiform gyrus mid-posterior RH,stimulation,drift_0,0.5630755169542577,0.9839408350873036,0.20674709934779914,0.0028111235608577548,,,,,
standard,22,Fusiform gyrus mid-posterior RH,stimulation,drift_1,0.12069588248665596,0.9731699501286275,-0.5647058833377305,-0.007333297755024356,,,,,
standard,22,Fusiform gyrus mid-posterior RH,stimulation,diffusion,0.315224586701992,1.0,-0.3611246299034432,-0.011761290604701977,,,,,
standard,22,Fusiform gyrus mid-posterior RH,recovery,drift_0,0.30112187869070806,1.0,-0.3719992462595691,-0.005638219297567075,,,,,
standard,22,Fusiform gyrus mid-posterior RH,recovery,drift_1,0.4420926646124106,1.0,-0.2754113462054765,-0.002445356573505894,,,,,
standard,22,Fusiform gyrus mid-posterior RH,recovery,diffusion,0.9230009687609801,1.0,0.03446106684726986,0.0015546228400471623,,,,,
standard,23,Cingulate sulcus mid-posterior LH,baseline,drift_0,0.8610601477657601,1.0,-0.06241449573412267,-0.00081375313268197,,,,,
standard,23,Cingulate sulcus mid-posterior LH,baseline,drift_1,0.24209887674919434,1.0,-0.42189977816840385,-0.004384915425173662,,,,,
standard,23,Cingulate sulcus mid-posterior LH,baseline,diffusion,0.30697910371098747,1.0,-0.3674406243653413,-0.015956936346456646,,,,,
standard,23,Cingulate sulcus mid-posterior LH,stimulation,drift_0,0.6826958757176804,0.9986865381927211,-0.14594330538068653,-0.0024221092096412475,,,,,
standard,23,Cingulate sulcus mid-posterior LH,stimulation,drift_1,0.9638374336344033,0.9979469484748524,0.01616400407080394,0.00022937999723451246,,,,,
standard,23,Cingulate sulcus mid-posterior LH,stimulation,diffusion,0.15817302757992857,1.0,-0.5117101347947155,-0.01671631946836455,,,,,
standard,23,Cingulate sulcus mid-posterior LH,recovery,drift_0,0.5928380498810151,1.0,-0.19109809465031985,-0.0031332310355736484,,,,,
standard,23,Cingulate sulcus mid-posterior LH,recovery,drift_1,0.35893189059049313,0.9987669999039809,-0.32940401456438634,-0.003913612212846362,,,,,
standard,23,Cingulate sulcus mid-posterior LH,recovery,diffusion,0.4274940936894799,1.0,0.2843988224601481,0.011309471974029595,,,,,
standard,24,Intraparietal sulcus posterior RH,baseline,drift_0,0.9943127664639881,1.0,-0.0025411969331583886,-3.11576246681336e-05,,,,,
standard,24,Intraparietal sulcus posterior RH,baseline,drift_1,0.4029978061309123,0.9992003716175646,-0.2999135843051968,-0.002826509587539056,,,,,
standard,24,Intraparietal sulcus posterior RH,baseline,diffusion,0.8119020029651814,0.982727719901118,0.08488072170797956,0.0026155379223737896,,,,,
standard,24,Intraparietal sulcus posterior RH,stimulation,drift_0,0.9937014151345306,0.9985772807632575,0.0028143695356679945,4.209397762393319e-05,,,,,
standard,24,Intraparietal sulcus posterior RH,stimulation,drift_1,0.7449896262832066,0.9920277988478591,0.11606012517262305,0.0010114262042462902,,,,,
standard,24,Intraparietal sulcus posterior RH,stimulation,diffusion,0.9249410440693497,1.0,0.033590043063502224,0.0009113575746840519,,,,,
standard,24,Intraparietal sulcus posterior RH,recovery,drift_0,0.7544663635808823,1.0,-0.11159315759933548,-0.001546583541385274,,,,,
standard,24,Intraparietal sulcus posterior RH,recovery,drift_1,0.030943864154546953,1.0,-0.800553736148183,-0.006580078050953456,,,,,
standard,24,Intraparietal sulcus posterior RH,recovery,diffusion,0.7387703630796756,1.0,0.11900200135736894,0.005283671719713667,,,,,
standard,25,Anterior insula antero-inferior RH,baseline,drift_0,0.9828535588594414,1.0,0.007662006492837225,0.00012299210980704078,,,,,
standard,25,Anterior insula antero-inferior RH,baseline,drift_1,0.6877465680089658,0.974069827996101,-0.14348309102914228,-0.0014464128533043627,,,,,
standard,25,Anterior insula antero-inferior RH,baseline,diffusion,0.17103074317519262,1.0,-0.4958578062361181,-0.01932814644760067,,,,,
standard,25,Anterior insula antero-inferior RH,stimulation,drift_0,0.04789571984156389,0.875807448531454,-0.729258820037412,-0.010432709610501682,,,,,
standard,25,Anterior insula antero-inferior RH,stimulation,drift_1,0.21062099893421732,0.9336619173534135,0.4522774562505662,0.00567696652759572,,,,,
standard,25,Anterior insula antero-inferior RH,stimulation,diffusion,0.9478547815904057,1.0,0.023317022662389008,0.0007797057127146428,,,,,
standard,25,Anterior insula antero-inferior RH,recovery,drift_0,0.638728224570668,1.0,0.1676863531283312,0.002465740649964264,,,,,
standard,25,Anterior insula antero-inferior RH,recovery,drift_1,0.5223240051108584,0.9941631621440874,0.2288753623980199,0.0025288933788181816,,,,,
standard,25,Anterior insula antero-inferior RH,recovery,diffusion,0.9889271085780565,0.997695920378256,-0.004947765245046389,-0.00015111741025980452,,,,,
standard,26,External capsule anterior LH,baseline,drift_0,0.27821307987671234,1.0,-0.39045285897233833,-0.007848937471860926,,,,,
standard,26,External capsule anterior LH,baseline,drift_1,0.24539180634664012,0.9971476575355536,0.4188956465525537,0.007384620562194999,,,,,
standard,26,External capsule anterior LH,baseline,diffusion,0.016912981286516946,1.0,0.8943022661622643,0.03224261010294997,,,,,
standard,26,External capsule anterior LH,stimulation,drift_0,0.8681678408886312,1.0,-0.059189742098926544,-0.0008049787811153369,,,,,
standard,26,External capsule anterior LH,stimulation,drift_1,0.6320644398692916,0.9732841901145182,-0.17103715538017977,-0.002521798224210131,,,,,
standard,26,External capsule anterior LH,stimulation,diffusion,0.1689188606073705,1.0,0.4983954111089167,0.01470034896191047,,,,,
standard,26,External capsule anterior LH,recovery,drift_0,0.13811663464513738,1.0,0.5386245297723684,0.008749649262344797,,,,,
standard,26,External capsule anterior LH,recovery,drift_1,0.021751274028506008,1.0,-0.8558578241261676,-0.011087122975172106,,,,,
standard,26,External capsule anterior LH,recovery,diffusion,0.24356545513627414,1.0,-0.4205581212123616,-0.012306215855139871,,,,,
standard,27,Corpus callosum splenium superior,baseline,drift_0,0.8996429323742781,1.0,0.0449665634918792,0.0006996265303794297,,,,,
standard,27,Corpus callosum splenium superior,baseline,drift_1,0.3780052522675973,1.0,-0.3163676649113634,-0.0052651754531027545,,,,,
standard,27,Corpus callosum splenium superior,baseline,diffusion,0.09024117118376627,1.0,0.6189212358154069,0.025207092009726234,,,,,
standard,27,Corpus callosum splenium superior,stimulation,drift_0,0.14079325282427504,0.9874814444661483,0.5348578194281207,0.00987925131868915,,,,,
standard,27,Corpus callosum splenium superior,stimulation,drift_1,0.5123355004316141,0.9626267017283906,-0.2344380722213919,-0.0027675357808436313,,,,,
standard,27,Corpus callosum splenium superior,stimulation,diffusion,0.3301937851643377,1.0,-0.34994321984880855,-0.011474578337688113,,,,,
standard,27,Corpus callosum splenium superior,recovery,drift_0,0.5970009477927078,1.0,-0.18894017555899079,-0.0036449084940670673,,,,,
standard,27,Corpus callosum splenium superior,recovery,drift_1,0.3919100542196102,0.9958210806969748,0.3071305235191038,0.004360219821732063,,,,,
standard,27,Corpus callosum splenium superior,recovery,diffusion,0.3877511088036195,1.0,-0.3098710114122267,-0.009747037715152257,,,,,
standard,28,Internal capsule genu posterior,baseline,drift_0,0.68546495161643,1.0,0.14459358501700528,0.0025460542063354408,,,,,
standard,28,Internal capsule genu posterior,baseline,drift_1,0.9672771799022418,0.9984796695765077,0.014625546307663067,0.00014627821068054366,,,,,
standard,28,Internal capsule genu posterior,baseline,diffusion,0.9197204534758348,0.9976628647873462,0.03593439439683578,0.0013620395807558972,,,,,
standard,28,Internal capsule genu posterior,stimulation,drift_0,0.026342338593620552,0.8701469264473369,-0.82603572077296,-0.012393846098371922,,,,,
standard,28,Internal capsule genu posterior,stimulation,drift_1,0.7594548140438848,0.9844072526340988,0.10924919083631436,0.0014778393353866508,,,,,
standard,28,Internal capsule genu posterior,stimulation,diffusion,0.14508709165527006,1.0,0.5289342841648357,0.020565770878537434,,,,,
standard,28,Internal capsule genu posterior,recovery,drift_0,0.686729206367493,0.993235462316826,-0.14397807452418804,-0.003200467909830293,,,,,
standard,28,Internal capsule genu posterior,recovery,drift_1,0.666631483225339,1.0,-0.15381756687769915,-0.001756513447503355,,,,,
standard,28,Internal capsule genu posterior,recovery,diffusion,0.8120304166002406,1.0,-0.08482161234920202,-0.0022973303985767968,,,,,
standard,29,Superior parietal lobule posterior RH,baseline,drift_0,0.02696341454395779,1.0,-0.8223713619816797,-0.007819570279351592,,,,,
standard,29,Superior parietal lobule posterior RH,baseline,drift_1,0.6181725733789993,0.9738595617539928,-0.17807393476769312,-0.0014810092042903248,,,,,
standard,29,Superior parietal lobule posterior RH,baseline,diffusion,0.34804096418814123,1.0,0.33705351590561716,0.008463812901676956,,,,,
standard,29,Superior parietal lobule posterior RH,stimulation,drift_0,0.7001473777623689,1.0,-0.13747247197653942,-0.0012063889308714035,,,,,
standard,29,Superior parietal lobule posterior RH,stimulation,drift_1,0.5828220760576198,0.981595075465465,-0.19632027551302333,-0.0017974774325929875,,,,,
standard,29,Superior parietal lobule posterior RH,stimulation,diffusion,0.10376220535213708,1.0,-0.5932167038363607,-0.022015577554868146,,,,,
standard,29,Superior parietal lobule posterior RH,recovery,drift_0,0.46480232388092324,1.0,0.26177723276523857,0.004049450920866296,,,,,
standard,29,Superior parietal lobule posterior RH,recovery,drift_1,0.5914446263964765,0.9896066951470457,0.19182202927623032,0.0019854007561052244,,,,,
standard,29,Superior parietal lobule posterior RH,recovery,diffusion,0.2707821794148464,1.0,-0.3966705096796738,-0.01670832474738368,,,,,
standard,30,Lateral occipital cortex anterior RH,baseline,drift_0,0.3611114287810193,1.0,-0.3278916930223154,-0.005625323757321374,,,,,
standard,30,Lateral occipital cortex anterior RH,baseline,drift_1,0.919233226715126,0.9929270297007268,0.03615326943283907,0.00038346094494523097,,,,,
standard,30,Lateral occipital cortex anterior RH,baseline,diffusion,0.4498903555963131,1.0,0.2706839707566304,0.01644569986790681,,,,,
standard,30,Lateral occipital cortex anterior RH,stimulation,drift_0,0.8730830710426238,1.0,-0.05696269297823708,-0.0005782476978062195,,,,,
standard,30,Lateral occipital cortex anterior RH,stimulation,drift_1,0.6891545826591714,0.9774159177880769,0.1427985168638158,0.0015213287191862127,,,,,
standard,30,Lateral occipital cortex anterior RH,stimulation,diffusion,0.6549294878550544,1.0,-0.1596030200225498,-0.004680858711238536,,,,,
standard,30,Lateral occipital cortex anterior RH,recovery,drift_0,0.9146175564954944,1.0,0.03822747200705372,0.0005980681422707995,,,,,
standard,30,Lateral occipital cortex anterior RH,recovery,drift_1,0.19620226044862532,1.0,-0.4673524431251236,-0.006006867771496181,,,,,
standard,30,Lateral occipital cortex anterior RH,recovery,diffusion,0.5431148058540731,1.0,-0.2174771738172138,-0.011794631847647785,,,,,
standard,31,Middle frontal gyrus mid-posterior inferior RH,baseline,drift_0,0.4860507129123315,1.0,-0.2493689861503539,-0.0034136350117636924,,,,,
standard,31,Middle frontal gyrus mid-posterior inferior RH,baseline,drift_1,0.2535757632921208,0.9873063939586756,0.4115558491391232,0.004162846621292287,,,,,
standard,31,Middle frontal gyrus mid-posterior inferior RH,baseline,diffusion,0.11636128421833143,0.9929496253297615,0.5716720452585491,0.026005115851472388,,,,,
standard,31,Middle frontal gyrus mid-posterior inferior RH,stimulation,drift_0,0.34363580801931615,0.9640631983884377,-0.34019290398362034,-0.003736302049233385,,,,,
standard,31,Middle frontal gyrus mid-posterior inferior RH,stimulation,drift_1,0.7756451624306283,0.9866591879862899,0.10167505394419046,0.000855577532846956,,,,,
standard,31,Middle frontal gyrus mid-posterior inferior RH,stimulation,diffusion,0.5738959156732826,1.0,0.20101141734604194,0.006793136286936993,,,,,
standard,31,Middle frontal gyrus mid-posterior inferior RH,recovery,drift_0,0.9490910813108078,1.0,-0.02276340483269747,-0.00027675248186130597,,,,,
standard,31,Middle frontal gyrus mid-posterior inferior RH,recovery,drift_1,0.3401951841351104,1.0,0.3426637335199428,0.0037901904960259943,,,,,
standard,31,Middle frontal gyrus mid-posterior inferior RH,recovery,diffusion,0.6092278256688928,1.0,-0.1826431809873634,-0.0059489990164727224,,,,,
standard,32,Parieto-occipital sulcus middle LH,baseline,drift_0,0.39443845939833,1.0,-0.30547351678480145,-0.005140571771339177,,,,,
standard,32,Parieto-occipital sulcus middle LH,baseline,drift_1,0.36955021260644116,1.0,0.3220922117120491,0.0033179669383854938,,,,,
standard,32,Parieto-occipital sulcus middle LH,baseline,diffusion,0.4725483222162278,0.9997716569202836,0.25721667308709945,0.016207319000396472,,,,,
standard,32,Parieto-occipital sulcus middle LH,stimulation,drift_0,0.6073390510485497,1.0,0.1836120062877464,0.0022667035106318997,,,,,
standard,32,Parieto-occipital sulcus middle LH,stimulation,drift_1,0.5712339859024158,0.9765335585376858,0.20241738846423693,0.0021871338678528607,,,,,
standard,32,Parieto-occipital sulcus middle LH,stimulation,diffusion,0.5062366833289782,1.0,-0.23786377551634236,-0.007646486120964649,,,,,
standard,32,Parieto-occipital sulcus middle LH,recovery,drift_0,0.8520023338878465,1.0,-0.0665318371614491,-0.001047516720160513,,,,,
standard,32,Parieto-occipital sulcus middle LH,recovery,drift_1,0.5857539298314363,0.9897888187250672,-0.19478716118338046,-0.0023187431663883725,,,,,
standard,32,Parieto-occipital sulcus middle LH,recovery,diffusion,0.848895307119351,1.0,0.06794629344435901,0.0025176034637178907,,,,,
standard,33,Frontomarginal gyrus LH,baseline,drift_0,0.259313915831552,1.0,0.4065123663281838,0.0057965861582483375,,,,,
standard,33,Frontomarginal gyrus LH,baseline,drift_1,0.965662091240066,0.9998361794032634,-0.01534787191109568,-0.00015050655659236802,,,,,
standard,33,Frontomarginal gyrus LH,baseline,diffusion,0.15659700745060107,1.0,-0.5137228275939769,-0.023648841679158428,,,,,
standard,33,Frontomarginal gyrus LH,stimulation,drift_0,0.966670870973296,0.994845197865985,-0.014896701854081476,-0.00022234373597562057,,,,,
standard,33,Frontomarginal gyrus LH,stimulation,drift_1,0.3335633265082225,0.933248214055792,-0.347474236860719,-0.005196285114689768,,,,,
standard,33,Frontomarginal gyrus LH,stimulation,diffusion,0.7849737382534864,1.0,-0.09733294120006117,-0.0029885872314031614,,,,,
standard,33,Frontomarginal gyrus LH,recovery,drift_0,0.5524338185246687,1.0,-0.2124427992064779,-0.002139544426534558,,,,,
standard,33,Frontomarginal gyrus LH,recovery,drift_1,0.4626851060336904,1.0,-0.26303147188541987,-0.002819230945031244,,,,,
standard,33,Frontomarginal gyrus LH,recovery,diffusion,0.028617304402083404,1.0,0.8129740015592638,0.014558642433397398,,,,,
standard,34,Corpus callosum splenium,baseline,drift_0,0.16978817476714356,1.0,-0.4973478483191687,-0.009895751802534505,,,,,
standard,34,Corpus callosum splenium,baseline,drift_1,0.8431038045484655,0.9855459998374756,-0.0705858597529528,-0.000999724567350294,,,,,
standard,34,Corpus callosum splenium,baseline,diffusion,0.10280798431050239,1.0,0.5949356009254612,0.024527638876292723,,,,,
standard,34,Corpus callosum splenium,stimulation,drift_0,0.06955632535044597,0.9496756954514223,0.6654201110759355,0.009890016866764502,,,,,
standard,34,Corpus callosum splenium,stimulation,drift_1,0.09666721344565293,1.0,0.6063283608265654,0.009724237709937755,,,,,
standard,34,Corpus callosum splenium,stimulation,diffusion,0.40726760214604796,1.0,-0.2971678482686394,-0.009104981365085196,,,,,
standard,34,Corpus callosum splenium,recovery,drift_0,0.5689715867547928,1.0,-0.20361491326898482,-0.002847267193043637,,,,,
standard,34,Corpus callosum splenium,recovery,drift_1,0.6705799821904199,1.0,-0.15187501551779126,-0.0020990757926793325,,,,,
standard,34,Corpus callosum splenium,recovery,diffusion,0.6449557448400394,1.0,0.1645688303888754,0.005233982687593952,,,,,
standard,35,Cingulate cortex mid-anterior LH,baseline,drift_0,0.09199800140562416,1.0,-0.615405209589865,-0.009120589779619583,,,,,
standard,35,Cingulate cortex mid-anterior LH,baseline,drift_1,0.15528997919556656,1.0,0.5154042743400766,0.005924402897187489,,,,,
standard,35,Cingulate cortex mid-anterior LH,baseline,diffusion,0.7510340606222818,0.9685880076539252,0.11320885603338711,0.004325241351643472,,,,,
